company,career,education,region,reg,deadline,type,title,job,tag
(주)블루에이치알,신입 · 경력,고졸 이상,부산 중구,2022-06-09,채용시,정규직,[스타벅스쿠폰/면접비2만]부산 중앙동 LG유플러스 고객상담 채용,"
, 문서작성, 사무보조, 사무행정, 사이트관리, 자료입력,  외            ",고객상담·TM
젠틀맨플라워,경력무관,학력무관,부산 해운대구,2022-06-07,2022-07-07,정규직,젠틀맨플라워 CS고객만족팀 정직원 채용 모집,"
, 상담원, 인바운드, 고객관리, 전화상담, 주문상담,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,대구 동구,2022-06-09,채용시,정규직,[대면면접/면접비2만]대구 LG유플러스 CS 인바운드 상담 채용,"
, 영업지원, 영업직, 판매직, 가전판매, 네트워크영업,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,부산 사상구,2022-06-08,채용시,정규직,[면접비2만/급여인상]부산 감전동 LG유플러스 고객상담,"
, 사무직, 사무보조, 전화응대, OA, 마트영업,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,대전 중구,2022-06-08,채용시,정규직,[면접비2만/정규직]대전 LG유플러스 모바일 상담사 채용,"
, 사무직, 사무보조, 네트워크영업, 증권영업, 고객관리,  외            ",고객상담·TM
(주)블루에이치알,신입 · 경력,고졸 이상,대구 동구,2022-06-08,채용시,정규직,[면접비2만/정규직] 대구 LG유플러스 인바운드 상담사 채용,"
, 사무직, 문서작성, 사무보조, 전화응대, OA,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,대전 서구,2022-06-08,채용시,정규직,[대전] SKT TDS SK텔레콤 TDS센터 정규 고객상담원 채용,"
, 사무보조, 거래처영업, 고객관리, 상담원, 아웃바운드,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,광주 서구,2022-05-22,채용시,정규직,[대면면접] 광주 LG유플러스 고객센터 상담사 채용,"
, 사무직, 문서작성, 사무보조, 자료입력, 전화응대,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,서울 금천구,2022-05-23,채용시,정규직,[스타벅스쿠폰1만지급] 금천구청 LG유플러스 인바운드 홈 상담,"
, 사무직, 사무보조, 전화응대, OA, 마트영업,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,서울 성북구,2022-06-03,채용시,정규직,[성북/월239만] SKB 고객센터 기술상담 채용,"
, 사무보조, 정보처리, 판매직, 네트워크영업, 통신기기판매,  외            ",고객상담·TM
(주)휴넥트,신입 · 경력,학력무관,부산 연제구,2022-06-08,2022-06-15,정규직,카드발급 인바운드 상담사 모집[지원금확대/6.16투입 한시혜택],"
, 전화응대, 금융상품영업, 상담원, 인바운드, 텔레마케터,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,서울 영등포구,2022-05-19,채용시,정규직,[월259만]영등포 SKT 유선 일반상담(정규직/경영성과금 지원),"
, 사무보조, 거래처영업, 고객관리, 상담원, 아웃바운드,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,서울 강남구,2022-05-23,채용시,정규직,[화상면접] 강남구청 LGU+ 인바운드 모바일 상담,"
, 사무직, 문서작성, 사무보조, 서류관리, 자료입력,  외            ",고객상담·TM
(주)이든앤앨리스마케팅,신입 · 경력,대학교(4년) 이상,서울 강남구,2022-03-15,2022-06-30,정규직,[현대 모터스튜디오] 전시/컨텐츠 해설가 및 고객서비스 안내직 채용,"
, 나레이터, 매장매니저, 안내데스크, 정비기사, 차량도우미,  외            ",고객상담·TM
토피아에듀케이션(주),신입 · 경력,"대학(2,3년) 이상",서울 노원구,2022-05-18,2022-06-12,정규직 · 계약직,[TOPIA 어학원] 강사 및 직원 채용,"
, 채용담당자, 인력관리, 인사교육, 인사기획, 인사행정,  외            ",고객상담·TM
(주)DYB최선어학원,신입 · 경력,대학교(4년) 이상,서울 강남구,2022-05-19,2022-07-21,정규직,[직영] DYB최선어학원 각 부문 STAFF 모집,"
, Ajax, AWS, HTML, HTML5, Java,  외            ",고객상담·TM
(주)다이렉트컴즈,신입 · 경력,"대학(2,3년) 이상",서울 강남구,2022-05-20,2022-06-21,정규직 · 계약직,[다이렉트 결혼준비] 22년 웨딩플래너 신입/경력 공개채용,"
, 영업관리, 영업직, 상조영업, 영업마케팅, 영업전략,  외            ",고객상담·TM
(주)케이엔에스에듀,신입 · 경력,대학교(4년) 이상,서울 강남구,2022-05-31,2022-06-30,정규직 · 계약직,영어강사/학원관리·운영·상담 채용,"
, 통/번역, 영어, 파트강사, 학원강사, 교육운영,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,서울 금천구,2022-05-25,채용시,정규직,[월233만/대면면접] SK기업센터 고객상담 채용,"
, 사무직, 서무, 사무보조, 자료입력, 전화응대,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,서울 금천구,2022-05-23,채용시,정규직,[급여인상/스벅쿠폰지급] 금천구청 LGU+ 인바운드 홈 상담,"
, 사무직, 사무보조, 자료입력, 자료조사, 거래처관리,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,부산 중구,2022-05-19,채용시,정규직,[스벅쿠폰지급/면접비2만]부산 중앙동 LGU+ 고객상담 채용,"
, 사무직, 사무보조, 전화응대, OA, 마트영업,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,서울 영등포구,2022-05-22,채용시,계약직,첫채용 [하루6시간 근무] SKT 마케팅 센터 상담 (10-17시),"
, 사무보조, 정보처리, 판매직, 네트워크영업, 통신기기판매,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,부산 사상구,2022-05-19,채용시,정규직,[면접비2만] 부산 감전동 LG유플러스 고객상담(셔틀버스운행),"
, 사무직, 사무보조, 전화응대, OA, 마트영업,  외            ",고객상담·TM
(주)서울게임,경력무관,학력무관,서울 종로구,2022-06-08,2022-07-15,정규직,학원운영/영업관리/입학상담 분야별 모집(미경력자 지원 가능),"
, 사무보조, 서류관리, 전화응대, 영업관리, 영업지원,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,서울 강남구,2022-05-30,채용시,정규직,[신입가능/화상면접] 강남구청 LGU+ 인바운드 모바일 상담,"
, 사무직, 문서작성, 사무보조, 서류관리, 자료입력,  외            ",고객상담·TM
(주)블루에이치알,신입 · 경력,고졸 이상,대구전체,2022-05-30,채용시,정규직,[화상면접/고객상담] 대구 LG유플러스 인바운드 상담cs 채용,"
, 사무직, 문서작성, 사무보조, 전화응대, OA,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,서울 영등포구,2022-05-28,채용시,정규직,[영등포/장안] 월259만 SKT모바일 고객센터 상담원 공채 CS,"
, 사무보조, 거래처영업, 고객관리, 상담원, 아웃바운드,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,광주 서구,2022-05-30,채용시,정규직,[화상/대면면접] 광주 LG유플러스 고객센터 상담사 채용,"
, 사무직, 문서작성, 사무보조, 자료입력, 전화응대,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,대전 중구,2022-05-22,채용시,정규직,[대면면접/급여인상]대전 LG유플러스 상담사 채용,"
, 사무보조, 거래처영업, 고객관리, 상담원, 아웃바운드,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,서울 영등포구,2022-06-01,채용시,정규직,[월239만] 영등포 SKT 유선 기술상담 채용 (복지최고/높은급여),"
, 사무보조, 거래처영업, 고객관리, 상담원, 아웃바운드,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,충북 청주시 서원구,2022-05-22,채용시,정규직,[청주/대전] SKT 고객센터 모바일 상담 채용 (복지최고/높은급여,"
, 사무보조, 거래처영업, 고객관리, 상담원, 아웃바운드,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,대구 동구,2022-05-15,채용시,정규직,[대구/부산]SK텔레콤 대표전화 모바일 상담원 채용,"
, 사무직, 사무보조, 전화응대, OA, 마트영업,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,부산 부산진구,2022-05-22,채용시,정규직,인센무제한[부산] SK텔레콤 마케팅 상담(우수고객 마케팅),"
, 사무보조, 거래처영업, 고객관리, 상담원, 아웃바운드,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,부산 부산진구,2022-05-22,채용시,정규직,인센무제한[부산] SK텔레콤 마케팅 상담(우수고객 마케팅),"
, 사무보조, 거래처영업, 고객관리, 상담원, 아웃바운드,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,대구 동구,2022-06-08,채용시,정규직,[대구/부산]SKT 114 대표번호 모바일 상담원 공채,"
, 사무직, 사무보조, 전화응대, OA, 마트영업,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,전북 전주시 완산구,2022-06-08,채용시,정규직,[전주] SK텔레콤 유선 대표번호 인바운드 상담원 공채,"
, 사무직, 사무보조, 전화응대, OA, 마트영업,  외            ",고객상담·TM
(주)블루에이치알,경력무관,고졸 이상,부산 중구,2022-06-08,채용시,정규직,[면접비 지급 2만]부산 중앙동 LGU+ 고객상담원 공채,"
, 사무직, 사무보조, 전화응대, OA, 마트영업,  외            ",고객상담·TM
