company,career,education,region,reg,deadline,type,title,job,tag
세무법인로앤택스,경력 1년↑,학력무관,서울 서초구,2022-05-22,2022-07-31,정규직,세무법인로앤택스에서 새로운 팀원을 추가채용합니다(인원충원),"
, 세무기장, 세무회계, 세무법인, 세무사사무실,  ",회계·세무·재무
성균관대학교산학협력단,경력무관,대학교(4년) 이상,경기 수원시 장안구,2022-06-08,2022-06-15,계약직,성균관대학교 기술지주회사 직원 채용,"
, 회계, 4대보험, 행정지원,  ",회계·세무·재무
(주)베스텍무역,경력무관,"대학(2,3년) 이상",대구 달서구,2022-06-03,2022-06-16,정규직,무역회사 사무실 회계/경리 모집,"
, 경리, 회계,  ",회계·세무·재무
침산화성파크드림입주자대표회의,경력무관,학력무관,대구 북구,2022-05-23,2022-06-15,계약직,침산화성파크드림 오피스텔 경리주임 채용 공고,"
, 경리, 경리사무원,  ",회계·세무·재무
(주)해원티앤디,신입 · 경력,학력무관,경기 화성시,2021-12-27,2022-06-13,정규직,2022년 ㈜해원티앤디 공개채용(신입 및 경력 수시채용),"
, 기술지원, 알고리즘, S/W, 더존, 계산서발행,  외            ",회계·세무·재무
(주)신흥네트워크,경력무관,학력무관,서울 금천구,2022-05-17,2022-06-15,정규직,"경리,정규직 모집 공고 - 경력무관","
, 경리, 전표입력, 출납,  ",회계·세무·재무
(주)솔빛텍,경력무관,학력무관,서울 금천구,2022-05-14,2022-06-12,정규직,경리사원모집,"
, 경리,  ",회계·세무·재무
주식회사 신아아이엔씨,경력 2년↑,"대학(2,3년) 이상",경기 안양시 동안구,2022-06-04,2022-07-03,정규직,(주)신아아이엔씨 부동산개발사업부 · 경영지원부 인재모집,"
, 전산회계, 경영지원, 부동산, 회계, 더존,  ",회계·세무·재무
(주)올트,경력,"대학(2,3년) 이상",서울 강남구,2022-06-01,2022-06-15,정규직,(주)올트 각 부문 담당자 채용 공고,"
, 기업회계, 법인결산, 부가세신고, 세무회계, 외부감사,  외            ",회계·세무·재무
(주)스틸리언,경력무관,학력무관,서울 용산구,2022-06-07,2022-06-21,정규직,재무회계 파트 채용 - 사이버 보안 벤처기업,"
, 기업회계, 법인결산, 세무회계, 손익관리, 예산관리,  외            ",회계·세무·재무
선진회계법인,6 ~ 15년,학력무관,서울 강남구,2022-06-08,2022-07-07,정규직,[세무] 세무기장 정규직 채용,"
, 세무기장, 회계법인, 회계, 공인회계사, 세무회계,  ",회계·세무·재무
(주)써니인터내셔널,경력 3년↑,학력무관,경기 성남시 분당구,2022-06-09,2022-07-09,정규직,2022년 (주)써니인터내셔널 영업관리 직원 모집,"
, 채권관리, 영업관리, 판매직, 잡화판매, 가맹점관리,  외            ",회계·세무·재무
(주)엠티엘컴퍼니,경력 4년↑,"대학(2,3년) 이상",서울 용산구,2022-05-12,2022-06-23,정규직,[mtl] 경영지원팀 대리급(팀원) 모집 공고,"
, 경영지원, 회계, 인사, 비품관리, 4대보험,  외            ",회계·세무·재무
주식회사 리마켓,경력무관,고졸 이상,경기 용인시 기흥구,2022-05-30,2022-06-29,정규직,출납&경리사무원&경영지원&경리 외 정규직 채용 - 경력무관,"
, 경리, 경리사무원, 출납, 경영지원, 회계,  외            ",회계·세무·재무
서현세무회계컨설팅,신입 · 경력,고졸 이상,서울 강남구,2022-05-14,2022-06-30,정규직 · 아르바이트,"세무, 회계, 기장, 결산 정규직 채용(신입및경력)","
, 세무사, 회계사, 법인결산, 세무기장, 자체기장,  외            ",회계·세무·재무
노무법인 부산삼신,경력 1년↑,"대학(2,3년) 이상",부산 부산진구,2022-06-07,2022-06-18,정규직,급여관리 및 4대보험 담당자 채용,"
, 급여(Payroll), 연말정산, 노무사, ER(노무관리), 급여(Payroll),  외            ",회계·세무·재무
세무회계 도유,신입 · 경력,고졸 이상,서울 서초구,2022-05-29,2022-06-27,정규직,"[서초동] 회계,세무 정규직 신입/경력사원 모집합니다","
, 세무사, 회계사, 법인결산, 세무기장, 세무신고,  외            ",회계·세무·재무
(주)모모프렌즈,경력 5년↑,학력무관,경기 남양주시,2022-05-13,2022-07-12,정규직 · 계약직,"식품 제조, 유통업체 회계관리(경영지원) 경력자 채용","
, 세무사, 전산회계, 회계사, 재무회계, 사무직,  외            ",회계·세무·재무
(주)오케이대부캐피탈,경력무관,학력무관,서울 송파구,2022-05-10,채용시,정규직,[잠실/송파] 회계 기장(더존 스마트A)  / 기본 CS업무,"
, 담보대출, 고객관리, 회계, 경리, 더존,  ",회계·세무·재무
(주)모모프렌즈,신입 · 경력,학력무관,경기 남양주시,2022-04-11,채용시,정규직,쇼핑몰 CS 정산 및 회계사무보조 모집,"
, 전산회계, 사무보조, 전화응대, Excel, 상담원,  외            ",회계·세무·재무
(주)라바웨이브,3 ~ 10년,"대학(2,3년) 이상",서울 강남구,2022-05-23,채용시,정규직,[라바웨이브] 경영지원실 재무관리 경력자 모집,"
, 경리, 경리사무원, 전산회계, IR/공시, 더존,  외            ",회계·세무·재무
(주)베스탑교육,경력무관,"대학(2,3년) 이상",서울 강남구,2022-04-29,2022-06-27,정규직,(주)베스탑교육 삼보어학원 각 부문별 상시 모집,"
, 경리, 교육컨설턴트, 상담교사, 학습매니저, 학원강사,  외            ",회계·세무·재무
바다중공업(주),경력무관,학력무관,경남 김해시,2022-01-21,채용시,정규직,[사업 확장에 따른 충원] 각 분야 신입/경력 채용,"
, 관리회계, 기업회계, 법인결산, 자금관리, 회계결산,  외            ",회계·세무·재무
(주)창성,신입 · 경력,대학교(4년) 이상,인천 남동구,2022-05-13,2022-06-12,정규직,2022년 신입 및 경력사원 수시채용 모집,"
, 계산서발행, 관리회계, 급여(Payroll), 기업회계, 법인결산,  외            ",회계·세무·재무
쿠산코리아,경력 1년↑,"대학(2,3년) 이상",서울 강남구,2022-05-21,2022-06-13,정규직,[쿠산코리아] 회계담당 채용 (경력 1년이상),"
, 경리, 세무사, 회계사, 더존, 법인결산,  외            ",회계·세무·재무
삼영무역(주),신입 · 경력,고졸 이상,서울 마포구,2022-06-01,2022-06-14,정규직,"삼영무역㈜ 신입/경력사원 모집 (경영지원, 영업지원)","
, 경리, 경리사무원, 전산회계, 더존, 계산서발행,  외            ",회계·세무·재무
이원다이애그노믹스(주),신입 · 경력,"대학(2,3년) 이상",인천 연수구,2022-06-03,2022-06-14,정규직,EDGC 각 부문별 공개채용,"
, 유지보수, 해외법인, 사무직, 총무, 임상시험,  외            ",회계·세무·재무
(주)디엠씨미디어,신입,대학교(4년) 이상,서울 강남구,2022-06-04,2022-06-30,인턴직,[태영그룹-DMC미디어] 채용연계형 인턴 채용,"
, 데이터분석가, 백엔드/서버개발, 프론트엔드, 알고리즘, API,  외            ",회계·세무·재무
(주)희림종합건축사사무소,신입 · 경력,학력무관,서울전체,2022-06-04,2022-06-30,정규직 · 계약직,건축설계/모형제작/프로젝트관리팀/CM현장 채용,"
, 웹개발, 웹마스터, 퍼블리셔, 영상처리, 웹표준·웹접근성,  외            ",회계·세무·재무
신양금속공업(주),신입 · 경력,"대학(2,3년) 이상",경기 안산시 단원구,2022-06-07,2022-06-14,정규직,신양금속공업㈜ SY EV solutions 각 부문 신입/경력사원 채용,"
, IR/공시, 더존, 4대보험, 계산서발행, 관리회계,  외            ",회계·세무·재무
(주)금양인터내셔날,5 ~ 10년,대학교(4년) 이상,서울 영등포구,2022-06-07,2022-06-19,정규직,[금양인터내셔날]  경영 IPO직무 경력직 채용,"
, IR/공시, IFRS, IPO, 재무기획,  ",회계·세무·재무
CIEE(Council on International Educatio..,경력무관,학력무관,서울 서대문구,2022-06-07,2022-06-14,계약직 · 인턴직,미국국제교육교류기관 CIEE여름학기 교환학생프로그램 인턴 채용,"
, 해외법인, 교육행정, 사무행정, 인사행정, 해외법인관리,  외            ",회계·세무·재무
(주)좋은이웃마트,경력,대학교(4년) 이상,경남 김해시,2022-06-07,2022-06-17,정규직,(주)좋은이웃마트 재무/회계 경력사원 채용 공고,"
, 감사, IR/공시, 관리회계, 급여(Payroll), 기업회계,  외            ",회계·세무·재무
(주)중소기업경영연구소,경력무관,학력무관,서울 강서구,2022-06-08,2022-07-06,위촉직 · 프리랜서,(주)중소기업경영연구소 전문 컨설턴트 모집 공고,"
, 감사, 세무사, 전산회계, 세무신고, 세무조정,  외            ",회계·세무·재무
현대엘리베이터서비스(주),신입 · 경력,고졸 이상,서울 서초구,2022-06-08,2022-06-21,계약직,센터별 자재/행정직 모집,"
, SAP, 계산서발행, 세무기장, 세무신고, 세무회계,  외            ",회계·세무·재무
(주)아이엠티,경력,"대학(2,3년) 이상",경기 수원시,2022-06-08,2022-06-14,정규직,"경영지원(회계, 총무) / 반도체 장비 SW 엔지니어 경력자 채용","
, 컴퓨터비전, S/W, 감사, 경리, 경리사무원,  외            ",회계·세무·재무
월드타워건설(주),신입 · 경력,"대학(2,3년) 이상",경기 파주시,2022-06-08,2022-06-21,정규직,세무회계팀의 소중한 인재분을 모십니다.,"
, 감사, 경리, 세무사, 내부감사, 세무기장,  외            ",회계·세무·재무
성지건설(주),신입 · 경력,"대학(2,3년) 이상",서울 강남구,2022-06-08,2022-08-06,정규직,성지건설 부문별 신입/경력 채용,"
, 전산회계, 더존, 계산서발행, 관리회계, 급여(Payroll),  외            ",회계·세무·재무
(주)러쉬코리아,6 ~ 8년,학력무관,서울 강남구,2022-06-08,2022-06-17,정규직,세일즈본부 영업담당자 채용 (Property 담당),"
, 손익관리, 매장관리, 점포개발, 경영분석, 데이터분석,  외            ",회계·세무·재무
(주)트라이얼코리아,신입 · 경력,"대학(2,3년) 이상",부산 해운대구,2022-06-08,2022-06-30,정규직,트라이얼코리아 인사부 신입/경력 채용,"
, 더존, 4대보험, 급여(Payroll), 법인결산, 원천세신고,  외            ",회계·세무·재무
(주)티모션코리아,경력무관,고졸 이상,경기 하남시,2022-06-08,2022-06-14,정규직,[대만TIMOTION한국지사] 경리/총무 채용,"
, 경리, 경리사무원, 더존, 사무직, 총무,  외            ",회계·세무·재무
태형리싸이클링(주),경력무관,학력무관,서울 송파구,2022-06-08,2022-06-17,정규직,태형리싸이클링(주) 각 사업소 신입 및 경력사원 모집,"
, 더존, 4대보험, 관리회계, 기업회계, 내부감사,  외            ",회계·세무·재무
회계법인해솔,경력무관,학력무관,서울 강남구,2022-06-08,2022-06-17,정규직,[회계법인 해솔] 세무 및 사무보조등 업무지원 신입 채용,"
, 세무신고, 회계법인, 사무보조, 사무행정, 자료입력,  외            ",회계·세무·재무
정앤정세무회계사무소,5 ~ 10년,고졸 이상,서울 영등포구,2022-06-08,2022-06-17,정규직,"세무, 세무회계, 세무법인, 회계법인, 세무회계사무소 경력직원","
, 더존, 기업회계, 세무신고, 세무회계, 세무법인,  외            ",회계·세무·재무
(주)포파코,신입 · 경력,대학교(4년) 이상,대구 달서구,2022-06-08,2022-06-14,정규직,[폴리파크] 경리회계 사무직 신입/경력 사원 모집,"
, 경리, 경리사무원, 회계사, 무역경리, 유통영업,  외            ",회계·세무·재무
에이제이대원(주),신입 · 경력,고졸 이상,서울 송파구,2022-06-08,2022-06-12,정규직,2022년 본사 재무관리팀 채용,"
, 더존, 4대보험, 급여(Payroll), 부가세신고, 자금관리,  외            ",회계·세무·재무
(주)오토위니,신입,"대학(2,3년) 이상",서울 강남구,2022-06-08,2022-06-21,정규직,자금회계 담당자(신입) 채용-대한민국 No.1 자동차 수출 플랫폼,"
, 경리, 경리사무원, 전산회계, 회계사, 계산서발행,  외            ",회계·세무·재무
(주)스튜디오에이엠티,신입 · 경력,학력무관,서울 종로구,2022-06-08,2022-06-26,정규직,"[STUDIOAMT/아모멘토] 경영지원 인사,총무 / 브랜드 CS담당자 모집","
, 더존, 법인결산, 부가세신고, 재무제표, 재무회계,  외            ",회계·세무·재무
(주)에이와마케팅,신입 · 경력,학력무관,서울 서초구,2022-06-08,2022-06-21,정규직 · 인턴직,[EYWA] 22년 각 부문 신입 및 경력 채용,"
, 경리, 더존, 계산서발행, 기업회계, 법인결산,  외            ",회계·세무·재무
(주)포스코오앤엠,신입,학력무관,서울 강남구,2022-06-08,2022-06-12,정규직,포스코O&M 본사 재무 회계 부분 신입사원 모집 (회계),"
, IR/공시, 관리회계, 기업회계, 내부감사, 법인결산,  외            ",회계·세무·재무
(주)포파코,신입 · 경력,대학교(4년) 이상,대구 달서구,2022-06-08,2022-06-14,정규직,폴리파크 물류센터 경리/출납/사무 정규직 모집,"
, 경리, 경리사무원, 회계사, 무역경리, 유통영업,  외            ",회계·세무·재무
(주)심슨교육,신입 · 경력,"대학(2,3년) 이상",서울 광진구,2022-06-08,2022-10-07,정규직 · 전임,2022 심슨어학원 부문별 인재채용,"
, 더존, 법인결산, 부가세신고, 회계결산, 사무직,  외            ",회계·세무·재무
유빈스(주),신입 · 경력,학력무관,경기 군포시,2022-06-08,2022-06-21,정규직,2022년 상반기 신입 및 경력직원 채용,"
, 기술지원, 백엔드/서버개발, 웹마스터, 유지보수, DBA,  외            ",회계·세무·재무
(주)디타스,신입 · 경력,학력무관,서울 서초구,2022-06-08,2022-06-21,정규직 · 계약직,2022 디타스 정규직 인재채용,"
, 기술지원, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 웹개발,  외            ",회계·세무·재무
가율세무회계,경력무관,학력무관,대전 유성구,2022-05-31,채용시,정규직,가율세무회계 신입 / 경력직 채용공고,"
, 세무사, 법인결산, 세무기장, 자체기장, 회계결산,  외            ",회계·세무·재무
(주)더블유더블유알씨코리아,3 ~ 5년,학력무관,경기 광명시,2022-06-03,2022-07-02,정규직,2022  인사총무 및 자금관리 경력 채용,"
, 자금관리, 총무, 인사, 연말정산, ERP,  ",회계·세무·재무
갤럭스(주),경력무관,학력무관,서울 관악구,2022-06-04,채용시,정규직,AI 신약개발 기업 갤럭스  통합공고,"
, 재무회계, 제약/바이오, 전략기획, 회계, 재무,  외            ",회계·세무·재무
웰스홈(주),2 ~ 5년,"대학(2,3년) 이상",서울 성동구,2022-06-08,2022-06-30,정규직,관리부 정규직 채용(경력직),"
, 회계결산, ERP, 납기관리, 수/발주,  ",회계·세무·재무
주식회사 마루창성건축사사무소,경력무관,학력무관,제주 제주시,2022-05-23,2022-07-09,정규직 · 계약직,경리 및 사무보조(초보자가능),"
, 경리, 사무보조, 기업홍보, 4대보험,  ",회계·세무·재무
한국에스지에스(주),경력무관,대학교(4년) 이상,서울 용산구,2022-05-18,2022-06-24,계약직,SGS Korea 지식솔루션사업부 QA 행정원 모집,"
, 계산서발행, 사무직, 문서작성, 사무행정, 전산총무,  외            ",회계·세무·재무
인바이츠바이오코아(주),신입 · 경력,대학교(4년) 이상,서울 성동구,2022-05-17,2022-06-30,정규직,인바이츠바이오코아(주) 자금관리팀 신입/경력직 채용,"
, IR/공시, 관리회계, 법인결산, 법인세신고, 부가세신고,  외            ",회계·세무·재무
주식회사 씨케이더블유 부산지사,경력무관,학력무관,부산 사하구,2022-06-09,2022-07-09,정규직,장림무지개공단 실험보조 / 인사총무 업무  정규직 모집,"
, 경리, 총무, 경영지원, 수질분석, 실험보조,  ",회계·세무·재무
㈜티엘아이,3 ~ 7년,대학교(4년) 이상,경기 성남시 중원구,2022-06-03,2022-07-03,정규직,(주)티엘아이 코스닥상장사 재무팀 경력직 채용공고,"
, IR/공시, 재무회계, 회계결산, 연결회계,  ",회계·세무·재무
주식회사 잡스테이션,경력무관,학력무관,경기 이천시,2022-05-21,2022-06-19,파견직,남이천 헨켈물류- 현장관리및 사무/ 주급 가능,"
, 경리, 법인결산, 자금관리, 전표입력, 출납,  외            ",회계·세무·재무
(주)신보,신입 · 경력,"대학(2,3년) 이상",서울 마포구,2022-04-14,2022-06-14,정규직,[중견건설업] 재경팀 신입 채용,"
, 세무사, 회계사, 재무기획, 전표입력, 경영지원,  ",회계·세무·재무
(주)원익큐브,3 ~ 7년,대학교(4년) 이상,경기 성남시 분당구,2022-04-22,채용시,정규직,(주)원익큐브 채권관리 경력자 채용의 건,"
, 채권관리,  ",회계·세무·재무
(주)스페이스애드,3 ~ 5년,"대학(2,3년) 이상",서울 강남구,2022-06-03,2022-06-19,정규직,[스페이스애드] 재무회계 경력직 3~5년차 모집,"
, 재무회계, 경영지원, 전산회계, 회계, 재무,  외            ",회계·세무·재무
송택스세무회계,1 ~ 10년,학력무관,서울 강남구,2022-05-26,2022-06-24,정규직,송택스 세무회계 경력직 기장 직원 모집합니다.(내일채움가능),"
, 세무사, 전산회계, 회계사, 법인결산, 세무기장,  외            ",회계·세무·재무
우암건설(주),경력,"대학(2,3년) 이상",서울전체,2022-03-31,2022-06-15,정규직,"본사(재무,전기,건축,CS) 및 현장(현장소장 등) 경력직 채용","
, 더존, 4대보험, 계산서발행, 관리회계, 급여(Payroll),  외            ",회계·세무·재무
(사)한국금융연구원,경력 2년↑,박사,서울 중구,2022-05-10,2022-06-12,정규직,보험 분야 박사급 연구직 채용공고,"
, 재무기획, 재무제표, 재무회계, 연구원, R&D,  외            ",회계·세무·재무
(주)예스티,신입 · 경력,"대학(2,3년) 이상",경기 평택시,2022-05-28,2022-06-20,정규직,2022년 상반기 각 부문 신입/경력 채용,"
, 유지보수, 감사, 경리, 공인회계사, 회계사,  외            ",회계·세무·재무
아이진(주),신입 · 경력,대학교(4년) 이상,서울 강서구,2022-05-31,2022-06-12,정규직 · 병역특례,상반기 각 부문별 신입/경력 채용,"
, IR/공시, 더존, 4대보험, 급여(Payroll), 부가세신고,  외            ",회계·세무·재무
(주)디허브,경력 3년↑,"대학(2,3년) 이상",서울 강남구,2022-06-03,2022-06-17,정규직,[부동산개발 시행] 경리 회계 경력직 채용,"
, 더존, 4대보험, 급여(Payroll), 법인결산, 부가세신고,  외            ",회계·세무·재무
(주)디에이테크놀로지,1 ~ 10년,대학교(4년) 이상,경기 화성시,2022-06-04,2022-06-17,정규직 · 계약직,[코스닥상장사] 재무팀 경력직 채용,"
, 회계사, 관리회계, 기업회계, 법인세신고, 세무조정,  외            ",회계·세무·재무
세무회계수오재,1 ~ 4년,학력무관,서울 강남구,2022-06-04,2022-06-24,정규직,세무/회계 기장 경력직 담당자 채용(세무회계 수오재),"
, 세무사, 회계사, 4대보험, 법인결산, 부가세신고,  외            ",회계·세무·재무
(주) 지오앤플랜,신입 · 경력,"대학(2,3년) 이상",경기 부천시,2022-06-04,2022-06-17,정규직,"2022 (주)지오앤플랜 광고기획AE(영업X), 웹 디자이너 채용공고","
, 데이터분석가, HTML, HTML5, 예산관리, PhotoShop,  외            ",회계·세무·재무
(주)네오크레마,신입 · 경력,학력무관,서울 송파구,2022-06-04,2022-06-17,정규직,"각 부문 신입/경력직 채용 (영업/연구개발/기획,내부회계/생산)","
, 유지보수, 전산회계, 관리회계, 기업회계, 내부감사,  외            ",회계·세무·재무
(주)유창,신입 · 경력,"대학(2,3년) 이상",서울 양천구,2022-06-04,2022-06-19,정규직,"㈜유창 영업지원, 재무, 인사총무 경력사원 모집","
, 경리, 전산회계, 자금관리, 재무제표, 재무회계,  외            ",회계·세무·재무
(주)에이스코리아,신입 · 경력,학력무관,경기 부천시,2022-06-04,채용시,정규직,㈜에이스코리아 2022년 신입사원 채용,"
, 더존, 계산서발행, 총무, PhotoShop, 경영지원,  외            ",회계·세무·재무
(주)대교디앤에스,신입 · 경력,고졸 이상,서울 관악구,2022-06-08,2022-06-15,정규직 · 계약직,(주)대교디앤에스 신입/경력사원 채용,"
, 연말정산, 전표입력, 사무직, 사무보조, 사무행정,  외            ",회계·세무·재무
(주)포승자동차,경력무관,학력무관,경기 평택시,2022-05-17,2022-06-15,정규직,사무·경리 직원 모집 - 현대자동차 블루핸즈 ㈜포승자동차,"
, 경리, 사무직, 사무보조, 서류관리, 전화응대,  ",회계·세무·재무
(주)지엠디컨설팅,경력무관,학력무관,서울 서초구,2022-05-31,2022-06-29,정규직,행정지원 및 사무보조 담당자 (급구,"
, 경리, 사무직, 사무보조, 경영지원, 문서작성,  ",회계·세무·재무
택스니어파트너스,1 ~ 3년,학력무관,서울 성동구,2022-06-08,2022-07-07,정규직,쾌적한 환경에서 함께할  세무대리직원 모집합니다.,"
, 세무사, 회계사, 법인결산, 세무기장, 세무신고,  외            ",회계·세무·재무
주식회사 잡스테이션,경력무관,학력무관,경기 이천시,2022-06-07,2022-07-07,정규직,남이천 (유니레버)  물류센터- 수주 사무직 직원모집,"
, 경리, 법인결산, 자금관리, 전표입력, 출납,  외            ",회계·세무·재무
태광산업(주),2 ~ 10년,대학교(4년) 이상,서울 중구,2022-05-10,채용시,정규직,[태광산업] 석유화학사업본부 내부회계팀 경력직 채용,"
, 재무회계, 석유화학, 회계, 재무, 외부감사,  외            ",회계·세무·재무
(주)아프리카티비,5 ~ 10년,학력무관,경기 성남시 분당구,2022-05-09,2022-06-26,정규직,[아프리카TV] 전략기획 및 사업관리,"
, 손익관리, 경영기획, 사업기획, 전략기획, 사업개발,  외            ",회계·세무·재무
(주)한서켐,1 ~ 3년,대학교(4년) 이상,경기 평택시,2022-05-31,채용시,정규직,(주)한서켐 재경부 경력사원 모집,"
, 세무사, 회계사, 4대보험, 법인결산, 부가세신고,  외            ",회계·세무·재무
송월(주),경력무관,대학교(4년) 이상,부산 금정구,2022-05-08,2022-06-26,정규직,(주)송월인터내셔널 송월타올 하반기 신입사원 모집,"
, 경리, 경리사무원, 출납, 총무, 경영지원,  외            ",회계·세무·재무
(주)세진씨아이,경력무관,학력무관,서울 양천구,2022-05-08,2022-07-10,정규직,[정규직] 관리팀 사무직(업무지원) 신입 및 경력 채용,"
, 경리, 사무직, 사무보조, 자료입력, 전화응대,  외            ",회계·세무·재무
세무법인 청연원,신입 · 경력,학력무관,서울 강남구,2022-06-03,2022-07-02,정규직,세무법인 정규직 채용 공고 - 신입/경력,"
, 세무기장, 세무법인,  ",회계·세무·재무
(주)창의와탐구,신입 · 경력,대학교(4년) 이상,서울 송파구,2022-05-18,2022-07-03,정규직 · 위촉직,[면접선물제공] 초/중등 수학/과학/상담교사 대모집,"
, 총무, 교육행정, 문서작성, 사무보조, 자산관리,  외            ",회계·세무·재무
우일세무법인,5 ~ 10년,고졸 이상,서울 강남구,2022-05-12,채용시,정규직,정규직 2년이상 경력자 지원 부탁드립니다.,"
, 세무사, 회계사, 법인결산, 세무기장, 자체기장,  외            ",회계·세무·재무
주식회사 잡스테이션,경력무관,고졸 이상,충북 청주시 흥덕구,2022-05-27,2022-06-26,파견직,[LS일렉트릭 청주/상여/복지비] 3CAD 모집/셔틀운행,"
, 경리, 경리사무원, 전산회계, 전표입력, 사무직,  외            ",회계·세무·재무
(주)메뉴톡,경력 1년↑,"대학(2,3년) 이상",경기 성남시 분당구,2022-06-08,2022-07-08,정규직,경영지원팀 회계파트 팀원급 모집,"
, 경영지원, 회계, 재무, 더존,  ",회계·세무·재무
(주)뉴링크,경력 1년↑,대학교(4년) 이상,서울 강남구,2022-05-23,2022-07-22,정규직,[뉴링크] 캐셔레스트 가상자산거래소 법무/컴플라이언스 모집,"
, 기획, 법무, 재무, 컴플라이언스, 정보보안,  외            ",회계·세무·재무
주식회사 잡스테이션,경력무관,학력무관,경기 이천시,2022-06-04,2022-07-03,정규직,유니레버물류/전산사무직모집/ 자차,"
, 경리, 법인결산, 자금관리, 전표입력, 출납,  외            ",회계·세무·재무
(주)넥사,신입 · 경력,"대학(2,3년) 이상",서울 강남구,2022-05-31,2022-06-29,정규직,재무회계 중간관리자급 채용 [[먼키]] 외식플랫폼계열사,"
, 경리, 회계사, 관리회계, 법인결산, 부가세신고,  외            ",회계·세무·재무
(주)라이온코리아,2 ~ 5년,학력무관,서울 금천구,2022-05-19,2022-06-17,정규직,[정규직] 경영지원부(회계) 담당 직원 모집,"
, 경리, 경리사무원, 더존, 기업회계, 재무회계,  외            ",회계·세무·재무
서울대정병원,경력무관,학력무관,충남 천안시 서북구,2022-05-23,2022-07-09,정규직 · 계약직,서울대정병원 총무팀 모집,"
, 경리, 세무사, 회계사, 더존, 급여(Payroll),  외            ",회계·세무·재무
(주)태룡건설,경력무관,학력무관,경기 안산시 단원구,2022-06-03,2022-06-20,정규직 · 계약직,"2022 하반기 신입 및 경력사원 채용(현장소장, 공사관리, 안전, 품질, C/S)","
, 공인회계사, 전산회계, 회계사, 더존, 4대보험,  외            ",회계·세무·재무
주식회사 잡스테이션,경력무관,고졸 이상,충북 청주시 흥덕구,2022-05-20,2022-06-19,파견직,[LS일렉트릭 청주공단/셔틀] Auto CAD 사무보조 사원모집,"
, 경리, 경리사무원, 전산회계, 전표입력, 사무직,  외            ",회계·세무·재무
제이투에이치바이오텍(주),신입 · 경력,"대학(2,3년) 이상",경기 수원시 권선구,2022-05-11,2022-06-19,정규직,제이투에이치바이오텍㈜ 공개채용,"
, 경리, 서무, 비품관리, 서류관리, CRA(임상연구원),  외            ",회계·세무·재무
예일세무법인,경력,고졸 이상,서울 강남구,2022-05-24,2022-06-17,정규직,본점 경영지원팀 정규직 채용 공고,"
, 세무사, 회계사, 더존, 법인결산, 부가세신고,  외            ",회계·세무·재무
휴마시스(주),신입 · 경력,대학교(4년) 이상,경기 군포시,2022-05-30,2022-06-30,정규직,2022 하반기 각 부문 신입 및 경력 채용,"
, 앱개발, 유지보수, SE(시스템엔지니어), H/W, S/W,  외            ",회계·세무·재무
하나모듈(주),신입 · 경력,"대학(2,3년) 이상",경기 화성시,2022-05-31,2022-06-15,정규직,사무관리직 신입사원 채용,"
, ERP, 사무직, 사무보조, 서류관리, 자료입력,  외            ",회계·세무·재무
(주)우노스,경력무관,학력무관,경기 안양시,2022-05-31,2022-06-13,정규직 · 계약직,[UNOSPAY] 2022 우노스페이 경영지원팀/영업지원팀 신입사원 채용,"
, 경리, 전산회계, 계산서발행, 세무회계, 재무회계,  외            ",회계·세무·재무
주식회사 잡스테이션,경력무관,고졸 이상,충북 청주시 흥덕구,2022-06-09,2022-07-08,계약직 · 파견직,[ LS이엠솔 -청주공단/상여/복지비]  사무직 사원모집/셔틀,"
, 경리, 경리사무원, 전산회계, 전표입력, 사무직,  외            ",회계·세무·재무
주식회사메타레어앤에프티,1 ~ 3년,고졸 이상,서울 강남구,2022-05-27,2022-07-25,계약직 · 아르바이트,사무보조 경력 모집 공고,"
, 경리,  ",회계·세무·재무
(주)글로잭코리아,경력 3년↑,학력무관,서울 강남구,2022-06-09,채용시,정규직,경영지원부 회계 / 총무 / 인사 채용공고,"
, 더존, 총무, 경영지원, 회계, 경리,  외            ",회계·세무·재무
오름세무회계사무소,신입 · 경력,학력무관,서울 강서구,2022-05-18,2022-07-16,정규직,"세무회계 사무소 신입, 경력직 채용합니다(정규직)","
, 세무사, 회계사, 법인결산, 세무기장, 자체기장,  외            ",회계·세무·재무
회계법인세일원,신입,학력무관,서울 강남구,2022-06-03,2022-07-02,정규직,경영지원실 총무 신입사원 채용공고,"
, 더존, 계산서발행, 급여(Payroll), 부가세신고, 원천세신고,  외            ",회계·세무·재무
상록세무회계사무소,7 ~ 10년,학력무관,서울 중구,2022-05-18,2022-07-09,정규직,상록세무회계사무소 - 기장 1팀   경력사원을 채용합니다.,"
, 세무기장, 자체기장, 회계,  ",회계·세무·재무
해냄세무회계,경력무관,학력무관,서울 강남구,2022-04-06,채용시,정규직,해냄세무회계 사무실에서 함께할 직원을 모집합니다,"
, 세무사, 전산회계, 회계사, 재무회계,  ",회계·세무·재무
상록세무회계사무소,5 ~ 10년,학력무관,서울 중구,2022-05-26,2022-06-24,정규직,상록세무회계 3팀 경력사원 모집합니다,"
, 세무기장,  ",회계·세무·재무
대광계측기(주),경력 1년↑,고졸 이상,서울 구로구,2022-06-07,2022-06-13,정규직,경리사무직 및 쇼핑몰관리(웹디자인) 채용,"
, CSS, HTML, 경리, 자금관리, 전표입력,  외            ",회계·세무·재무
